ID,Name,Brand,Year,Kilometers,Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_AWD,Gearbox_Front,Fuel_Diesel,Fuel_Unleaded Petrol,Fuel_Premium Unleaded Petrol,Fuel_Liquid Petroleum Gas,Fuel_Premium Unleaded/Electric,Fuel_Unleaded Petrol/Electric,Fuel_Diesel/Electric,Status_ Used,Status_ New In Stock,Status_ Demo,CC,Color,Seating Capacity,Price
12826247.0,35890.0,23156.689655172413,2017.0,70488.0,33025.1963190184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2776.0,32353.386666666665,5.0,43888
12753412.0,32770.41154850566,29460.793103448275,2021.0,17953.0,32067.3046875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2999.0,29049.315104166668,5.0,66950
12812055.0,12325.0,26757.269513991163,2013.0,83452.0,21308.3914495658,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1396.0,34101.28794823403,5.0,7000
12757806.0,18691.5,29526.94482758621,2014.0,167188.0,25089.836261419536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488.0,34377.13690476191,5.0,18990
12851198.0,16682.25,23184.59698275862,2015.0,78688.0,35265.41361810108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2231.0,30138.795580110494,7.0,17990
12804606.0,29289.0,29264.33333333333,2018.0,53988.0,35262.45125819412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1499.0,30119.446132596684,5.0,31999
12794510.0,32770.41154850566,23174.912715517243,2013.0,137021.0,25084.223471539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3565.0,32370.73128205128,5.0,26977
12818574.0,32770.41154850566,26067.16375198728,2017.0,161995.0,28145.03100775194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488.0,34092.393367484496,5.0,39990
12699736.0,34419.36363636364,36323.81170790586,2019.0,40522.0,25080.77090653549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1798.0,34094.577244540305,5.0,31890
12813966.0,32770.41154850566,42453.17735849057,2017.0,37500.0,21293.034068136272,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1395.0,34095.089511997845,5.0,29990
12715997.0,32770.41154850566,23142.560344827587,2017.0,165000.0,25063.125087842585,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6200.0,32770.41154850566,5.0,57000
12793782.0,32770.41154850566,44405.16564417178,2011.0,102000.0,45038.5641025641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2999.0,75050.0,5.0,15950
12787211.0,32770.41154850566,23195.90193965517,2007.0,182244.0,21308.058116232463,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1796.0,30153.28591160221,5.0,7499
12847920.0,26792.33333333333,36326.76885938443,2018.0,20346.0,21295.038076152305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1798.0,32770.41154850566,5.0,26990
12816112.0,32770.41154850566,26102.139904610493,2015.0,89435.0,35265.41361810108,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1197.0,34098.32488541386,5.0,17990
12775636.0,13990.0,35838.83530678148,2014.0,122209.0,25092.64089950808,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999.0,34099.1313022378,5.0,14999
12836294.0,32770.41154850566,36954.86382978723,2006.0,256141.0,35267.10530767604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3701.0,34384.7899659864,5.0,9990
12791165.0,22370.0,23160.90625,2018.0,61042.0,32296.76595744681,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2776.0,34092.39741170127,5.0,39975
12844505.0,32770.41154850566,22619.471014492752,2018.0,45032.0,25079.29515108925,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1498.0,34094.0110541925,5.0,33990
